simbolo,descripcion,moneda,mercado,pais,paneles,visto_desde
FMXD,Cedear Fomento Ec.Mexicano Sab,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
FNMA,Cedear Fed.Natl Mort-Fannie Mae Esc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
FO4AC,On Futuros Y Opciones.Com S.4 Cl.A 20/07/27 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
FO4AD,On Futuros Y Opciones.Com S.4 Cl.A 20/07/27 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
FO4AO,On Futuros Y Opciones.Com S.4 Cl.A 20/07/27 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
FPC1O,On Fiplasto Conv En Acc Cl.1 U$S C.G,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
FSLR,Cedear First Solar Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
FSLRD,Cedear First Solar Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
FXI,Cedear Ishares Trust Ftse Chin,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
FXIC,Cedear Ishares Trust Ftse China 25 Index Fund,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
FXID,Cedear Ishares Trust Ftse China 25 Index Fund,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
FYC1C,On Farmcity Cl.1 11/05/29 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
FYC1D,On Farmcity Cl.1 11/05/29 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
FYC1O,On Farmcity Cl.1 11/05/29 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GAMI,B-Gaming S.A.,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
GARO,Garovaglio y Zorraquin,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
GBAN,Gas Natural BAN,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
GCDI,Gcdi S.A. Acciones Ord Esc.,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
GCLA,Grupo Clarín,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
GD29,BONOS REP. ARG. U$S 1% STEP UP V09/07/29,AR$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD29C,BONOS REP. ARG. U$S 1% STEP UP V09/07/29,US$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD29D,BONOS REP. ARG. U$S 1% STEP UP V09/07/29,US$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD30,Bonos Rep. Arg. U$S Step Up V.09/07/30,AR$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD30C,Bonos Rep. Arg. U$S Step Up V.09/07/30,US$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD30D,Bonos Rep. Arg. U$S Step Up V.09/07/30,US$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD35,Bonos Rep. Arg. U$S Step Up V.09/07/35,AR$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD35C,Bonos Rep. Arg. U$S Step Up V.09/07/35,US$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD35D,Bonos Rep. Arg. U$S Step Up V.09/07/35,US$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD38,Bonos Rep. Arg. U$S Step Up V.09/01/38,AR$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD38C,Bonos Rep. Arg. U$S Step Up V.09/01/38,US$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD38D,Bonos Rep. Arg. U$S Step Up V.09/01/38,US$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD41,Bonos Rep. Arg. U$S Step Up V.09/07/41,AR$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD41C,BONOS REP. ARG. U$S STEP UP V.09/07/41,US$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD41D,BONOS REP. ARG. U$S STEP UP V.09/07/41,US$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD46,Bonos Rep. Arg. U$S Step Up V.09/07/46,AR$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD46C,BONOS REP. ARG. U$S STEP UP V.09/07/46,US$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GD46D,BONOS REP. ARG. U$S STEP UP V.09/07/46,US$,BCBA,argentina,Bonos/Soberanos en dólares | Bonos/Todos,2026-08-29
GDX,Cedear Van Eck Gold Miners Etf,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GDXD,Cedear Van Eck Gold Miners Etf,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GE,Cedear Ge Aerospace,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GEC,Cedear Ge Aerospace,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GED,Cedear Ge Aerospace,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GES2L,On Pyme Georgalos Hnos. S.2 23/08/28 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GFI,Cedear Gold Fields Ltd.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GGAL,Grupo Financiero Galicia S.A,AR$,BCBA,argentina,Acciones/Merval | Acciones/Merval 25 | Acciones/Merval Argentina | Acciones/Burcap,2026-08-29
GGALD,Grupo Financiero Galicia S.A,US$,BCBA,argentina,Acciones/Merval Argentina,2026-08-29
GGB,Cedear Gerdau S.A.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GGBC,Cedear Gerdau S.A.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GGBD,Cedear Gerdau S.A.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GILD,"Cedear Gilead Sciences, Inc.",AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GILDC,"Cedear Gilead Sciences, Inc.",US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GILDD,"Cedear Gilead Sciences, Inc.",US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GLD,Cedear Etf Spdr Gold Trust,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GLDC,Cedear Etf Spdr Gold Trust,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GLDD,Cedear Etf Spdr Gold Trust,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GLNG,CEDEAR GOLAR LNG LTD.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GLNGD,Cedear Golar Lng Ltd.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GLOB,Cedear Globant S.A.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GLOBC,Cedear Globant S.A.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GLOBD,Cedear Globant S.A.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GLW,Cedear Corning Incorporated,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GM,Cedear General Motors Co.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GMC,Cedear General Motors Co.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GMD,Cedear General Motors Co.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GN37O,On Genneia Cl. 37 U$S Vto.11/11/2026 Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN39C,On Genneia Cl. 39 Vto14/07/28 U$S Cg Ef,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN39D,On Genneia Cl. 39 Vto14/07/28 U$S Cg Ef,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN39O,On Genneia Cl. 39 Vto14/07/28 U$S Cg Ef,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN42C,On Genneia 42 V16/05/27 U$S Cg Ef,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN42D,On Genneia 42 V16/05/27 U$S Cg Ef,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN42O,On Genneia 42 V16/05/27 U$S Cg Ef,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN43D,On Genneia Cl. 43 V08/03/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN43O,On Genneia Cl. 43 V08/03/27 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN47D,On Genneia Cl.47 V18/10/28 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN47O,On Genneia Clase Xlvii Hard Dolar Vt 17/10/28,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN48D,On Genneia Cl.48 V05/03/28,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN48O,On Genneia Cl.48 V05/03/28,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN49C,On Genneia S.A. Clase Xlix 7.75% 02/12/33,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN49D,On Genneia S.A. Clase Xlix 7.75% 02/12/33,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GN49O,On Genneia S.A. Clase Xlix 7.75% 02/12/33,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GOC4D,On Gen. Litoral Cl.4 U$S Vt 28/04/2029,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GOC4O,On Gen. Litoral Cl.4 U$S Vt 28/04/2029,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GOGLC,Cedear Google Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GOGLD,Cedear Google Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GOOGL,Cedear Alphabet Inc. Cl. A,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GPRK,Cedear Geopark Ltd.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GPRKC,Cedear Geopark Ltd.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GPRKD,Cedear Geopark Ltd.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GRIM,Grimoldi,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
GRMN,Cedear Garmin Ltd.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GRMND,Cedear Garmin Ltd.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GS,Cedear The Goldman Sachs Group,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GSC,Cedear The Goldman Sachs Group,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GSD,Cedear The Goldman Sachs Group,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GSK,Cedear Gsk Plc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GSKC,Cedear Gsk Plc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GSKD,Cedear Gsk Plc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GT,Cedear Goodyear Tire & Rubber,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GTD,Cedear Goodyear Tire & Rubber,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
GYC4D,On 360 Ener.Sol. Cl.4 V.30/10/27,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GYC4O,On 360 Ener.Sol. Cl.4 V.30/10/27,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GYC5C,On 360 Ener.Sol. Cl.5 V05/09/27 U$S C.G. Usdc,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GYC5D,On 360 Ener.Sol. Cl.5 V05/09/27 U$S C.G.,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
GYC5O,On 360 Ener.Sol. Cl.5 V05/09/27 U$S C.G.,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HAL,Cedear Halliburton Co.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HALC,Cedear Halliburton Co.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HALD,Cedear Halliburton Co.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HAPV3,Cedear Hapvida Participacoes I Investimentos Sa,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HARG,Holcim (Argentina) Ords. 1 Voto,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
HAVA,Havanna Holding S.A.,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
HBCBO,On Banco Hipotecario Cl.11 20/11/26 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HBCDC,On Banco Hipotecario Cl.12 20/11/26 Usdc,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HBCDD,On Banco Hipotecario Cl.12 20/11/26 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HBCDO,On Banco Hipotecario Cl.12 20/11/26,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HBCEC,On Banco Hipotecario Cl.13 23/02/27 $,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HBCED,On Banco Hipotecario Cl.13 23/02/27 $,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HBCEO,On Banco Hipotecario Cl.13 23/02/27 $,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HBCFC,On Banco Hipotecario Cl.14 23/02/27 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HBCFD,On Banco Hipotecario Cl.14 23/02/27 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HBCFO,On Banco Hipotecario Cl.14 23/02/27 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HBCGO,ON BANCO HIPOTECARIO CL.15 24/08/27 USD,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HD,Cedear The Home Depot Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HDB,Cedear Hdfc Bank Limited,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HDC,Cedear The Home Depot Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HDD,Cedear The Home Depot Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HIMS,CEDEAR HIMS & HERS HEALTH INC.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HIMSC,Cedear Hims & Hers Health Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HIMSD,Cedear Hims & Hers Health Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HJCFD,On John Deere Cred Cl14 V21/10/26 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCFO,On John Deere Cred Clase 14 U$S Vto. 21/10/2026,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCGD,On John Deere Cred Cl15 V21/10/28,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCGO,On John Deere Clase Xv Vt 21/10/2028,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCHD,On John Deere Cred Cl16 V17/01/28 U$S,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCHO,On John Deere Cred Cl16 V17/01/28,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCID,On John Deere Cred Cl17 V27/05/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCIO,On John Deere Cred Cl17 V27/05/27 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCJD,On John Deere Cred Cl18 V25/07/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCJO,On John Deere Cred Cl18 V25/07/27 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCKD,On John Deere Credit Cia. Financiera Cl.19 16/01/2,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCKO,On John Deere Credit Cia. Financiera Cl.19 16/01/29,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCLC,On John Deere Credit Compañia Financiera Cl.20 08/,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCLD,On John Deere Credit Compañia Financiera Cl.20 08/,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HJCLO,On John Deere Credit Compañia Financiera Cl.20 08/12/28 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HL,Cedear Hecla Mining Co,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HLD,Cedear Hecla Mining Co.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HMC,Cedear Honda Motor Co. Ltd.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HMY,Cedear Harmony Gold Mining Co,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HMYC,Cedear Harmony Gold Mining Co.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HMYD,Cedear Harmony Gold Mining Co,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HOG,Cedear Harley Davidson Inc,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HON,Cedear Honeywell International,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HOND,Cedear Honeywell International,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HOOD,Cedear Robinhood Markets Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HOODC,Cedear Robinhood Markets Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HOODD,Cedear Robinhood Markets Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HPQ,Cedear Hp Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HPQC,Cedear Hp Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HPQD,Cedear Hp Inc.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HSBC,Cedear Hsbc Holding Plc Adr,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HSY,Cedear The Hershey Company,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HSYC,Cedear The Hershey Company,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HSYD,Cedear The Hershey Company,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HUT,Cedear Hut 8 Mining Corp.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HUTC,Cedear Hut 8 Mining Corp.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HUTD,Cedear Hut 8 Mining Corp.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HVS1C,On Havanna S.1 V.8/07/28 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HVS1D,On Havanna S.1 V.8/07/28 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HVS1O,On Havanna S.1 V.8/07/28 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
HWM,Cedear Howmet Aerospace Inc,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HWMC,Cedear Howmet Aerospace Inc,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
HWMD,Cedear Howmet Aerospace Inc,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IBB,Cedear Ishares Nasdaq Biotechn,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IBBC,Cedear Ishares Nasdaq Biotechn,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IBBD,Cedear Ishares Nasdaq Biotechn,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IBIT,Cedear Ishares Bitcoin Tr (Ibi,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IBITC,Cedear Ishares Bitcoin Tr,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IBITD,Cedear Ishares Bitcoin Tr,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IBM,Cedear Int.Business Machines (Ibm),AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IBMC,Cedear Int.Business Machines C,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IBMD,Cedear Int.Business Machines (Ibm),US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IBN,Cedear Icici Bank Ltd.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ICC6C,On Icbc Cl.6 22/05/27 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
ICC6D,On Icbc Cl.6 22/05/27 Usd,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
ICC6O,On Icbc Cl.6 22/05/27 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
ICLN,CEDEAR ISHARES GLOBAL CLEAN ENERGY ETF,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ICLNC,Cedear Ishares Global Clean Energy Etf,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ICLND,Cedear Ishares Global Clean Energy Etf,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IEB,Dycasa,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
IEMG,Cedear Ishares Core Msci Emerg,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IEMGD,Cedear Ishares Core Msci Emerg,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IEUR,Cedear Ishares Core Msci Europ,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IEURC,Cedear Ishares Core Msci Europe,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IEURD,Cedear Ishares Core Msci Europ,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IFF,Cedear Inter. Flavors&Fragance,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IFFD,Cedear International Flavors & Fragrance,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IJH,Cedear Etf Ishares Core S&P Mid - Cap,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IJHD,Cedear Etf Ishares Core S&P Mi,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ILF,Cedear Ishares Latin America 40 Etf,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ILFC,Cedear Ishares Latin America 40 Etf,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ILFD,Cedear Ishares Latin America 40 Etf,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
INAG,Insumos Agroquímicos,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
INFY,Cedear Infosys Limited,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
INFYC,Cedear Infosys Limited,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ING,Cedear Ing Group Nv Adr,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
INGD,Cedear Ing Group Nv Adr,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
INTC,Cedear Intel Corporation,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
INTCC,Cedear Intel Corporation,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
INTCD,Cedear Intel Corporation,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
INTR,Compania Introductora de Bs As,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
INVJ,Inversora Juramento S.A.,AR$,BCBA,argentina,Acciones/Panel General,2026-08-29
IOLCAMA,IOL Cash Management,peso_Argentino,bcba,argentina,FCI/Todos,2026-08-29
IOLDOLD,IOL Dólar Ahorro Plus,dolar_Estadounidense,bcba,argentina,FCI/Todos,2026-08-29
IOLPORA,IOL Portafolio Potenciado,peso_Argentino,bcba,argentina,FCI/Todos,2026-08-29
IP,Cedear International Paper Com,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IPD,Cedear International Paper Com,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IRCFC,"On Irsa Clase Xiv 8,75% Vto 22/06/2028",US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCFD,"On Irsa Clase Xiv 8,75% Vto 22/06/2028",US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCFO,"On Irsa Clase Xiv 8,75% Vto 22/06/2028",AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCJD,On Irsa Inver Y Rep C18 V28/02/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCJO,On Irsa Inver Y Rep C18 V28/02/27 U$S Cg,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCND,On Irsa Inver Y Rep C22 V23/10/27 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCNO,On Irsa Clase 22 Vt 23/10/2027,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCOD,On Irsa Inver Y Rep C23 V23/10/29 U$S Cg,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCOO,On Irsa Clase 23 Vt 23/10/2029,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCPC,On Irsa Inv. Y Rep. V 31/03/35 Usdc,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCPD,On Irsa Inv. Y Rep. V 31/03/35 U$,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCPO,On Irsa Inv. Y Rep. V 31/03/35,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCQC,On Irsa Inversiones Y Representaciones Cl.25 08/06,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCQD,On Irsa Inversiones Y Representaciones Cl.25 08/06,US$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IRCQO,On Irsa Inversiones Y Representaciones Cl.25 08/06/27 Usd,AR$,BCBA,argentina,ObligacionesNegociables/Todas,2026-08-29
IREN,CEDEAR IREN LTD.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IRENC,Cedear Iren Ltd.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IREND,Cedear Iren Ltd.,US$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
IRSA,Irsa,AR$,BCBA,argentina,Acciones/Merval | Acciones/Panel General,2026-08-29
IRSAD,Irsa,US$,BCBA,argentina,Acciones/Merval Argentina,2026-08-29
ISG29,B. MUNIC. SAN ISIDRO 18/08/29,AR$,BCBA,argentina,Bonos/Todos,2026-08-29
ISRG,Cedear Intuitive Surgical Inc.,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
ITA,Cedear Ishares U.S. Aeropace & Defense Etf,AR$,BCBA,argentina,Acciones/CEDEARs,2026-08-29
